id,category,text
1325770589387296768,2,This is great news! Pfizer says early analysis shows its Covid-19 vaccine is 90% effective.  https://t.co/Jj5acjP6bF
1325791788980953090,2,The vaccine will end this limbo? fingers crossed. #test4travel #liftthetravelban #LoveIsNotTourism https://t.co/cy6XJAzay6
1329131912569393152,0,"The flu vaccine has been around for 80 years and it's less than 10% effective, with side effects. NO THANKS https://t.co/wQCzxCZEXY"
1326127230490193920,0,A Covid vaccine manufactured by China?  No thanks. https://t.co/tFkTNwySkW
1336275829442170881,1,Just watched the first few Covid-19 vaccines being given on the news....it seems that they are following the RCN guidance based on the 2010 WHO document and not current PHE/WHO PPE guidance for the C-19 era.
1325869422012207104,2,"This is good news but since I'm still suffering the long-term effects of COVID-19 (on ~8 months of it), I'll wait for the full trials to be done and studied and for the respectable doctors (e.g. virologists) to okay the vaccine in order to take it.  I'm tired of being sick. https://t.co/9j8raO6r6t"
1325861366155124736,2,"fuck me it’s not rocket science - ages 75+, people with underlined health problems and doctors/nurses should get first priority to the vaccine once approved and then filter down- job done 🤦🏻‍♂️ #COVID19"
1336058277164146691,1,5 questions about the coronavirus vaccine that should scare everyone | Blogs | LifeSite https://t.co/J3QQ7ioH1a
1325872226558648320,0,"@ItsBrendaBanks @Jayri_BludPanda @Kothorix It took researchers over 30 years to develop a vaccine that could help fight HIV, and we are gonna take a COVID-19 vaccine that was developed in a year? No thanks."
1326570568909459458,1,"@Jimcorrsays @BarryF107 Bill Gates admits that 700,000 people will be harmed or killed by his coronavirus vaccines https://t.co/1dATbHy6I2 https://t.co/7Jg72PcBaA"
1343934479719686148,2,"This. We’re not running fast enough.In Virginia, it will take more than three years if we continue at current vaccination rates. https://t.co/Qfb03L3Sgr"
1327273328986492930,1,"NEW from @kevincollier: North Korea and Russia are still trying to hack some of the world's most prominent coronavirus vaccine researchers, cybersecurity researchers said Friday. https://t.co/nvhlQcTv0L"
1337173583160864768,0,"@drdavidsamadi After spending a MISERABLE 15 days with COVID-19 recently, there is no way in hell I'm getting the vaccine!!! No Doctor would give me medication UNLESS I admitted myself to the hospital---if it was as 'dangerous' as they say, they would have given me medication!!! https://t.co/AYLvintXvr"
1338583241566138372,2,"Basis for vaccine almost 17 years in development due to SARS and H1N1. The DNA basics were there a year ago, then uniqueness of coronavirus applied. You are correct about uncertainty of side effects. I am diabetic, immune compromied blood cancer patience and risks v good 2/ https://t.co/1XVtEhLn3J"
1334669807384489985,1,Should people be paid to get the COVID-19 vaccine? https://t.co/RPcWvjACgk via @TODAYshow
1325770166337200130,2,This could be huge. Or not. But the progress on developing a vaccine has been impressive. https://t.co/eMHck5xvD9
1325695984551256065,2,I want someone to find a damn vaccine or cure for this STUPID VIRUS man. Tired of seeing it affect families and kill ppl. Tired of walking past the ICU of my job seeing folks fighting for their lives. Sick of these lingering effects from me having it. SICK OF COVID-19 😡😡😡
1325892752467488770,0,"They say the vaccine will be tested on animals, then I won’t take it.   Never, leave animals alone. Test it on humans they are the ones who have the COVID-19 https://t.co/7m4hL4JSm3"
1337239437009416194,0,"Not at all...and what exactly is going on here? This push for a mRNA vaccine, which is potentially dangerous, is alarming! https://t.co/nutkSMTN7x"
1335246251789406209,1,Arizona company hopes its COVID-19 nasal spray can help people as they wait for vaccine https://t.co/1USDLKMCad
1342161343718166530,0,"@sssharon44 @ABC7 @DearGoodPeople Apparently you think we live in a world without corruption, lies, and deliberate suppression of truth.... for political purposes and/or financial gains. If you're high risk, stay home.No masksNo COVID19 vaccinesProper nutrition and Vitamin D3"
1326143242799288326,0,For this to qualify as a vaccine it would have to be tested for five years plus. And personally I ain't takin' nuthin' of this magnitude unless the drugs company itself has the guts to shoulder its liabilities. https://t.co/HNNI9DMwTv
1333866916147060745,0,"They'll ""manage"" them and typically make them worse if not kill you.  Now think about this in terms of what @BillGates, Dr. Fauci, the WHO, &amp; the rest of the Big Pharma cabal are doing w/ these mRNA coronavirus vaccines for COVID19  They aren't doing it for your health or safety. https://t.co/gSBwQop4JZ"
1325816727217840128,0,@MorlockP I won't take the coronavirus vaccine unless I can smoke it using Hunter's pipe.
1333785957527482368,1,Airline industry pushes 'digital passport' to track whether you have COVID-19 vaccine before flying - TheBlaze https://t.co/6j3rDijWl5
1329088510335229952,2,👏🏾👏🏾👏🏾  This is HUGE progress (along with good news about #COVID19 vaccines)!  F.D.A. authorizes the first at-home coronavirus test  https://t.co/gxIlfeMtXw https://t.co/tVvBbRXzmX
1328962789717790727,0,"@EcoExploreEdu @PublicHealthW They still haven't been able to make a vaccine for AIDS/HIV, which has some common features to COVID-19 too.  Appreciate you are engaging in civil debate. Informed consent is key for me- government must address that. Must be NO arm-twisting to accept rushed vaccine."
1325701164654944256,1,"No coronavirus vaccine for common people till 2022, Covid won't vanish, says AIIMS Director Randeep Guleria - Coronavirus Outbreak News https://t.co/jyrGYOTu4t"
1346860637025136642,1,We have allowed our government to grow far too big.#SharpeWay #LarrySharpe #libertarian #liberty #Covid #COVID19 #economy #pandemic #stimulus #vaccine #lockdown https://t.co/WLSDdSNCCV
1325864341229494272,2,Amazingly encouraging news about #coronavirus vaccine!  The big questions for the Tories:  How much money can they make of it?  How long will it take @didoharding to fuck it up?
1326175637573341186,1,"More from @wallein: ""As with everything else Trump has said in his entire life he’s lied....leading to a very real understandable wariness concerning any announcement by Trump Admin about a #vaccine”  #HST440 @NPR story here: https://t.co/KrO5ISMTAO"
1340671312553865217,0,Muslims shouldn't take covid vaccines @jihadwatchRS https://t.co/tN9DB3nG88
1325862690020077575,1,The best clip you’ll hear today!  🙏🏻🙏🏻 #vaccine #COVID19 #goodnews https://t.co/MzsRWNkSJj
1346858429726519298,1,Lol sizawuyinkinkqa levaccine https://t.co/lBPYszgi99
1336875996687921154,0,They gonna have to threaten me with life in prison for me to take the Covid-19 vaccine 🤷🏽‍♀️
1326188805645332482,0,"@nataliexdean @cmyeaton AVOID LETHAL INJECTION (BigPharm 🇮🇱 vaccine) that'll WIPE OUT IMMUNE SYSTEM... Corona is common. COVID-19 is fake. 5G radiation poisoning is ""covid"". ALL MEDIA = 🇮🇱 DEPOPULATION OF BILLIONS by Rothschild soon. 5G invented in 🇮🇱, they do NOT have active 5G &amp; invented it https://t.co/zPluKMRaEZ"
1325843558872604672,1,A 90% effective COVID-19 vaccine is coming maybe beginning of next year??? Man Trump conspiracy theorist are gonna have a fucking field day.
1327111768343269377,1,"Apparently, the solution to #coronavirus is to simultaneously lock down America,  open the border, and prioritize vaccinations for 3rd world countries in the name of social justice. Don’t blame me, I warned you."
1336232874744266753,0,Coronavirus vaccine developed by Pfizer/BioNTech administered to first patient in the United Kingdom https://t.co/i9PMyP42LM  How kind of these treacherous scum bags. Why didn't Boris lead by example and take it first up himself. They are making seniors guinea pigs.
1347310730899550208,2,"With all that's bad right now, one of my family members in healthcare got the second Covid-19 vaccination dose.  I'm feeling at least some good."
1346529856188784641,1,"PLEASE BE AWARE OF THIS BOGUS MESSAGE, see photo below. 👎This fake text is a scam. Do not click on the link. It is not a genuine NHS page👎 🌈Remember, Coronavirus vaccines are free and the NHS will not ask for any money or bank details🌈 https://t.co/9DTICxz4Fa"
1338520657395666945,2,My work asked me if I would be willing to receive the vaccine and I agreed. This is a step towards protecting my loved ones and the people I work with and work for https://t.co/dusq5lfUC1
1325698713038303232,1,Inside the Operation Warp Speed effort to get Americans a COVID-19 vaccine https://t.co/FPzpWOkOaS
1325864565431660546,2,"So @pfizer may have developed a 90% effective Covid-19 vaccine, and it immediately becomes a political football.  I just don't care if Trump personally gave back massages to every Pfizer scientist, or was otherwise nowhere to be seen.  Can't we just agree that this is good news?"
1334160318126198784,0,"@mikeharrisNY Doesn't seem to be an effective vaccine, glanced this in the morning: https://t.co/T091OHRAT6"
1346419942900559872,1,Do not contact your GP for a COVID-19 vaccine. The NHS will contact you when it’s your turn.   https://t.co/uCYWKb2l4t https://t.co/nUB9YJSAN1
1326156852737040384,1,"Canada made $1 billion upfront payments to Pfizer, GSK, J&amp;J and others for Cov-19 vaccine to get early access and hedge her bet. What did your govt do? Yet you want early access and equitable distribution? Is opening border to Dangote alone a definition of fairness and equity? https://t.co/tqPFAChrv2"
1325770286705369089,2,"HOORAY! Pfizer and BioNTech have just announced successful vaccine development at the fastest pace ever! This Coronavirus vaccine proved to be more than 90% effective in their completed trial, which is extremely high!  https://t.co/GMo2hoQpEe via @WSJ"
1335724266831175682,2,"So, who should get the COVID-19 vaccine first? Albertans should be first. They're in the most extreme danger because their Premier, @jkenney, is so reckless and incompetent. People in better run provinces can hold on a few weeks longer."
1340699917526953986,0,"@HereisWotIThink @simondolan ****""There are no or limited amount of data from the use of COVID-19 mRNA Vaccine BNT162b2. Animal reproductive toxicity studies have not been completed""********""FertilityIt is unknown whether COVID-19 mRNA Vaccine BNT162b2 has an impact on fertility""****"
1342175708735533056,2,@AndrewGillies9 @iancruise1972 @jeremycorbyn @GlobalJusticeUK The concept can exist while not working in reality. This is what is being discussed. Anyway this has been pointless as always. Get your vaccines protect yourself and others. Don’t rely on cattle wormer to save you or your elderly relatives from coronavirus.
